tahun,kdpemda,nmpemda,kdprov,nmprov,wilayah,disclaimer,special_row,1_a,1_r,1_p,11_a,11_r,11_p,11_611111_a,11_611111_r,11_611111_p,11_611112_a,11_611112_r,11_611112_p,11_611211_a,11_611211_r,11_611211_p,11_611212_a,11_611212_r,11_611212_p,11_611213_a,11_611213_r,11_611213_p,11_611214_a,11_611214_r,11_611214_p,11_611215_a,11_611215_r,11_611215_p,11_612111_a,11_612111_r,11_612111_p,11_612112_a,11_612112_r,11_612112_p,11_612113_a,11_612113_r,11_612113_p,11_612211_a,11_612211_r,11_612211_p,11_612212_a,11_612212_r,11_612212_p,11_612213_a,11_612213_r,11_612213_p,11_612311_a,11_612311_r,11_612311_p,11_612312_a,11_612312_r,11_612312_p,11_612411_a,11_612411_r,11_612411_p,11_612412_a,11_612412_r,11_612412_p,11_612413_a,11_612413_r,11_612413_p,11_612511_a,11_612511_r,11_612511_p,11_612512_a,11_612512_r,11_612512_p,11_612513_a,11_612513_r,11_612513_p,11_612611_a,11_612611_r,11_612611_p,11_613111_a,11_613111_r,11_613111_p,12_a,12_r,12_p,12_621111_a,12_621111_r,12_621111_p,13_a,13_r,13_p,13_631111_a,13_631111_r,13_631111_p,13_631211_a,13_631211_r,13_631211_p,13_631212_a,13_631212_r,13_631212_p,13_631311_a,13_631311_r,13_631311_p,13_631411_a,13_631411_r,13_631411_p,14_a,14_r,14_p,14_654111_a,14_654111_r,14_654111_p,14_654112_a,14_654112_r,14_654112_p,14_654211_a,14_654211_r,14_654211_p,14_654311_a,14_654311_r,14_654311_p,14_654711_a,14_654711_r,14_654711_p,14_654712_a,14_654712_r,14_654712_p,14_654721_a,14_654721_r,14_654721_p,14_654811_a,14_654811_r,14_654811_p,14_654814_a,14_654814_r,14_654814_p,14_654821_a,14_654821_r,14_654821_p,14_654911_a,14_654911_r,14_654911_p,14_654912_a,14_654912_r,14_654912_p,14_654921_a,14_654921_r,14_654921_p,14_655211_a,14_655211_r,14_655211_p,14_655311_a,14_655311_r,14_655311_p,14_655411_a,14_655411_r,14_655411_p,15_a,15_r,15_p,15_643111_a,15_643111_r,15_643111_p,16_a,16_r,16_p,16_641111_a,16_641111_r,16_641111_p,16_641211_a,16_641211_r,16_641211_p,16_641212_a,16_641212_r,16_641212_p,16_641311_a,16_641311_r,16_641311_p,16_641312_a,16_641312_r,16_641312_p,17_a,17_r,17_p,17_642111_a,17_642111_r,17_642111_p,2_a,2_r,2_p,21_a,21_r,21_p,21_662111_a,21_662111_r,21_662111_p
2018,0,Prov. Maluku Utara,27,Prov. Malut,se-Prov. Maluku Utara,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 2107193945800, 'realisasi': 2102449203346, 'persentase': '99,77 %'}}",2107193945800.00,2102449203346.00,99.77%,107009995000.00,115223675982.00,1.08,26698798000.00,23601496966.00,88.40%,1560875000.00,1664954121.00,106.67%,9616310000.00,8000615204.00,83.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331236347000.00,1331236347000.00,100.00%,1331236347000.00,1331236347000.00,100.00%,309730696000.00,307498942592.00,99.28%,98118746000.00,97839436253.00,99.72%,,,,,,,,,,,,,359216907800.00,348490237772.00,97.01%,63870101000.00,59451831570.00,93.08%,3191158800.00,3191158800.00,100.00%,2928000000.00,2928000000.00,100.00%,281141200000.00,274996545000.00,97.81%,2082299000.00,2082299000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107009995000.00,115223675982.00,107.68%,,,
2018,2,Kota Ternate,27,Prov. Malut,se-Kota Ternate,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 778599003000, 'realisasi': 777425246558, 'persentase': '99,85 %'}}",778599003000.00,777425246558.00,99.85%,29656649000.00,29464683291.00,0.99,11697794000.00,9741273063.00,83.27%,1396067000.00,1315383622.00,94.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610569215000.00,610569215000.00,100.00%,610569215000.00,610569215000.00,100.00%,60729501000.00,60559332910.00,99.72%,47645128000.00,47570464910.00,99.84%,,,,,,,,,,,,,60893638000.00,60082015357.00,98.67%,43834117000.00,43709996930.00,99.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16750000000.00,16750000000.00,100.00%,16750000000.00,16750000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,29656649000.00,29464683291.00,99.35%,,,
2018,3,Kab. Halmahera Barat,27,Prov. Malut,se-Kab. Halmahera Barat,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 792031017000, 'realisasi': 909030369302, 'persentase': '114,77 %'}}",792031017000.00,792376084302.00,100.04%,0.00,116654285000.00,-,1796788000.00,1840870789.00,102.45%,94098000.00,123284429.00,131.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493248990000.00,493248990000.00,100.00%,493248990000.00,493248990000.00,100.00%,220908943000.00,219820356139.00,99.51%,84214734000.00,83716226897.00,99.41%,,,,,,,,,,,,,58404623000.00,58145823290.00,99.56%,28706940000.00,28476140290.00,99.20%,7312421000.00,7312421000.00,100.00%,2547000000.00,2547000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,116654285000.00,-,0.00,116654285000.00,-,,116654285000.00,-
2018,1,Kab. Halmahera Tengah,27,Prov. Malut,se-Kab. Halmahera Tengah,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 598693443000, 'realisasi': 669329677132, 'persentase': '111,80 %'}}",598693443000.00,618884124660.00,103.37%,0.00,50445552472.00,-,2379451000.00,1818892977.00,76.44%,78371000.00,92144015.00,117.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448490415000.00,448490415000.00,100.00%,448490415000.00,448490415000.00,100.00%,94026007000.00,94009064493.00,99.98%,43192389000.00,42830119176.00,99.16%,,,,,,,,,,,,,28249437000.00,26154215560.00,92.58%,9505030000.00,8471051110.00,89.12%,1428895000.00,1428895000.00,100.00%,1530000000.00,1530000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,50445552472.00,-,0.00,50445552472.00,-,,50445552472.00,-
2018,6,Kab. Halmahera Utara,27,Prov. Malut,se-Kab. Halmahera Utara,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 771007548000, 'realisasi': 887310656298, 'persentase': '115,08 %'}}",771007548000.00,748053436098.00,97.02%,0.00,139257220200.00,-,8782661000.00,9401176544.00,107.04%,225303000.00,259511471.00,115.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486052902000.00,486052902000.00,100.00%,486052902000.00,486052902000.00,100.00%,104138807000.00,101854204179.00,97.81%,69133692000.00,67682795953.00,97.90%,,,,,,,,,,,,,54208636000.00,54161919629.00,99.91%,23727298000.00,23698662830.00,99.88%,2839174000.00,2839174000.00,100.00%,2466000000.00,2466000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37750000000.00,37750000000.00,100.00%,37750000000.00,37750000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,139257220200.00,-,0.00,139257220200.00,-,,139257220200.00,-
2018,5,Kab. Halmahera Selatan,27,Prov. Malut,se-Kab. Halmahera Selatan,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1063365085000, 'realisasi': 1248200643973, 'persentase': '117,38 %'}}",1063365085000.00,1076265530773.00,101.21%,0.00,171935113200.00,-,3496471000.00,2392068539.00,68.41%,91948000.00,147207274.00,160.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751125982000.00,751125982000.00,100.00%,751125982000.00,751125982000.00,100.00%,161327821000.00,159936144606.00,99.14%,36910515000.00,35795894987.00,96.98%,,,,,,,,,,,,,86565144000.00,82860392105.00,95.72%,28686116000.00,26426963470.00,92.12%,12885954000.00,12885954000.00,100.00%,2553000000.00,1404150000.00,55.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28250000000.00,28250000000.00,100.00%,28250000000.00,28250000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,171935113200.00,-,0.00,171935113200.00,-,,171935113200.00,-
2018,7,Kab. Kepulauan Sula,27,Prov. Malut,se-Kab. Kepulauan Sula,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 698549078000, 'realisasi': 771136462989, 'persentase': '110,39 %'}}",698549078000.00,708436871481.00,101.42%,0.00,62699591508.00,-,2903004000.00,1757303573.00,60.53%,80619000.00,145276179.00,180.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480487794000.00,480487794000.00,100.00%,480487794000.00,480487794000.00,100.00%,145119710000.00,144185071535.00,99.36%,41246470000.00,40844529590.00,99.03%,,,,,,,,,,,,,47826937000.00,45452520372.00,95.04%,17514688000.00,16278951672.00,92.94%,7841038000.00,7841038000.00,100.00%,1701000000.00,1701000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,62699591508.00,-,0.00,62699591508.00,-,,62699591508.00,-
2018,4,Kab. Halmahera Timur,27,Prov. Malut,se-Kab. Halmahera Timur,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 635713974549, 'realisasi': 731323317827, 'persentase': '115,04 %'}}",635713974549.00,647345061827.00,101.83%,0.00,83978256000.00,-,1776918000.00,1847429257.00,103.97%,89141000.00,108662325.00,121.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477350304000.00,477350304000.00,100.00%,477350304000.00,477350304000.00,100.00%,66517675000.00,63817899540.00,95.94%,28899172000.00,26837118688.00,92.86%,,,,,,,,,,,,,37518608549.00,35419914049.00,94.41%,9234360549.00,9234360549.00,100.00%,3706626000.00,3706626000.00,100.00%,2333025000.00,2333025000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25750000000.00,25750000000.00,100.00%,25750000000.00,25750000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,83978256000.00,-,0.00,83978256000.00,-,,83978256000.00,-
2018,8,Kota Tidore Kepulauan,27,Prov. Malut,se-Kota Tidore Kepulauan,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 756368973000, 'realisasi': 791764280231, 'persentase': '104,68 %'}}",756368973000.00,751833655243.00,99.40%,0.00,39930624988.00,-,3988988000.00,3380112940.00,84.74%,106336000.00,123514010.00,116.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545226947000.00,545226947000.00,100.00%,545226947000.00,545226947000.00,100.00%,115926298000.00,112350560747.00,96.92%,43589613000.00,42300906719.00,97.04%,,,,,,,,,,,,,47049975000.00,45100882857.00,95.86%,28432740000.00,27086067750.00,95.26%,2326472000.00,2147292600.00,92.30%,1872000000.00,1734850000.00,92.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000000.00,27000000000.00,100.00%,27000000000.00,27000000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,39930624988.00,-,0.00,39930624988.00,-,,39930624988.00,-
2018,10,Kab. Pulau Taliabu,27,Prov. Malut,se-Kab. Pulau Taliabu,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 469414886000, 'realisasi': 523150352664, 'persentase': '111,45 %'}}",469414886000.00,468639576864.00,99.83%,0.00,54510775800.00,-,1446245000.00,1422204019.00,98.34%,101201000.00,83592098.00,82.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341053281000.00,341053281000.00,100.00%,341053281000.00,341053281000.00,100.00%,83098273000.00,80984712251.00,97.46%,27370745000.00,26072634803.00,95.26%,,,,,,,,,,,,,23477540000.00,21992136816.00,93.67%,4442362000.00,3954323040.00,89.01%,4370075000.00,3904169400.00,89.34%,651000000.00,455000000.00,69.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,54510775800.00,-,0.00,54510775800.00,-,,54510775800.00,-
2018,--,Semua pemda,27,Prov. Malut,se-Prov. Maluku Utara,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 9225937181349, 'realisasi': 10031511244989, 'persentase': '108,73 %'}}",9225937181349.00,9246189073232.00,100.22%,0.00,785322171757.00,-,66746995000.00,59003742414.00,88.40%,3902186000.00,4162385302.00,106.67%,9616310000.00,8000615204.00,83.20%,38465240000.00,33495270426.00,87.08%,161992000.00,135133935.00,83.42%,1457933000.00,1277847920.00,87.65%,34123970000.00,32352579700.00,94.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6356366224000.00,6356366224000.00,100.00%,6356366224000.00,6356366224000.00,100.00%,1483449834000.00,1466691668595.00,98.87%,575261496000.00,566378368172.00,98.46%,,,,,,,,,,,,,826382096349.00,799035895746.00,96.69%,263899106549.00,251887909686.00,95.45%,47899039800.00,47044823600.00,98.22%,21542025000.00,19396861000.00,90.04%,281141200000.00,274996545000.00,97.81%,145409936000.00,139043478204.00,95.62%,31525320000.00,31330636879.00,99.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135500000000.00,135500000000.00,100.00%,135500000000.00,135500000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,785322171757.00,-,0.00,785322171757.00,-,,785322171757.00,-
2018,22,Kab. Pidie Jaya,1,Prov. Aceh,se-Kab. Pidie Jaya,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 618241293000, 'realisasi': 761169594166, 'persentase': '123,12 %'}}",618241293000.00,610014885166.00,98.67%,0.00,151154709000.00,-,4376827000.00,2930880726.00,66.96%,50029000.00,38100226.00,76.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420639477000.00,420639477000.00,100.00%,420639477000.00,420639477000.00,100.00%,119947605000.00,117563779078.00,98.01%,61470451000.00,60681405028.00,98.72%,,,,,,,,,,,,,64198891000.00,60036089013.00,93.52%,44011195000.00,42424461750.00,96.39%,1185066000.00,1072341600.00,90.49%,1002000000.00,748825000.00,74.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,151154709000.00,-,0.00,151154709000.00,-,,151154709000.00,-
2018,23,Kota Subulussalam,1,Prov. Aceh,se-Kota Subulussalam,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 439106979100, 'realisasi': 496368856000, 'persentase': '113,04 %'}}",439106979100.00,432702405000.00,98.54%,0.00,63666451000.00,-,4344387000.00,3061423386.00,70.47%,55098000.00,132789699.00,241.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345335126000.00,345335126000.00,100.00%,345335126000.00,345335126000.00,100.00%,48905010000.00,43908889107.00,89.78%,44609800000.00,39815697107.00,89.25%,,,,,,,,,,,,,30870626100.00,30662222816.00,99.32%,15251031240.00,15251031240.00,100.00%,3586402860.00,4116402860.00,114.78%,1287000000.00,1046325000.00,81.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,63666451000.00,-,0.00,63666451000.00,-,,63666451000.00,-
2018,4,Kab. Aceh Singkil,1,Prov. Aceh,se-Kab. Aceh Singkil,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 598211496000, 'realisasi': 668781709272, 'persentase': '111,80 %'}}",598211496000.00,577701560443.00,96.57%,0.00,91080148829.00,-,4967320000.00,3403638919.00,68.52%,52419000.00,45447075.00,86.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441266415000.00,441266415000.00,100.00%,441266415000.00,441266415000.00,100.00%,93195662000.00,75103766641.00,80.59%,31566799000.00,30502443144.00,96.63%,,,,,,,,,,,,,45272157000.00,44168477974.00,97.56%,20828383000.00,20585664189.00,98.83%,3786312000.00,3786312000.00,100.00%,1593000000.00,1406355000.00,88.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,91080148829.00,-,0.00,91080148829.00,-,,91080148829.00,-
2018,9,Kab. Bireuen,1,Prov. Aceh,se-Kab. Bireuen,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1105740231000, 'realisasi': 1510683093523, 'persentase': '136,62 %'}}",1105740231000.00,1093964239523.00,98.94%,0.00,416718854000.00,-,9147758000.00,5987090662.00,65.45%,209281000.00,139500622.00,66.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802618535000.00,802618535000.00,100.00%,802618535000.00,802618535000.00,100.00%,118023251000.00,114056200126.00,96.64%,52580372000.00,49942531994.00,94.98%,,,,,,,,,,,,,155324235000.00,151315723984.00,97.42%,114618457000.00,112601941340.00,98.24%,5929486000.00,5929486000.00,100.00%,2097000000.00,1950000000.00,92.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8750000000.00,8750000000.00,100.00%,8750000000.00,8750000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,416718854000.00,-,0.00,416718854000.00,-,,416718854000.00,-
2018,21,Kab. Bener Meriah,1,Prov. Aceh,se-Kab. Bener Meriah,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 621889153000, 'realisasi': 773199732190, 'persentase': '124,33 %'}}",621889153000.00,616138983190.00,99.08%,0.00,157060749000.00,-,4681571000.00,3370168475.00,71.99%,45938000.00,53429139.00,116.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448988545000.00,448988545000.00,100.00%,448988545000.00,448988545000.00,100.00%,66451083000.00,65067499806.00,97.92%,50180428000.00,49266588360.00,98.18%,,,,,,,,,,,,,55484529000.00,52677091319.00,94.94%,34989803000.00,34271194170.00,97.95%,1231937000.00,1231937000.00,100.00%,1611000000.00,1181250000.00,73.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35750000000.00,35750000000.00,100.00%,35750000000.00,35750000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,157060749000.00,-,0.00,157060749000.00,-,,157060749000.00,-
2018,0,Prov. Aceh,1,Prov. Aceh,se-Prov. Aceh,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 12274204320000, 'realisasi': 12069760732555, 'persentase': '98,33 %'}}",12274204320000.00,12069760732555.00,98.33%,0.00,0.00,-,124162490000.00,90433146707.00,72.83%,2239597000.00,1634783228.00,72.99%,73395895000.00,59186671694.00,80.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060263235000.00,2060263235000.00,100.00%,2060263235000.00,2060263235000.00,100.00%,313719075000.00,265367635932.00,84.59%,76708527000.00,69057187631.00,90.03%,0.00,None,-,190821388000.00,154018077099.00,80.71%,46189160000.00,42292371202.00,91.56%,,,,1262682565000.00,1222127198728.00,96.79%,350842229000.00,320178879616.00,91.26%,190026000.00,4734254942.00,2.491.37%,927000000.00,12264493125.00,1.323.03%,901403000000.00,876098760000.00,97.19%,2471697000.00,2353742000.00,95.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8029791593000.00,8029791593000.00,100.00%,8029791593000.00,8029791593000.00,100.00%,,,,,,,,,,,,,,,,,,,0.00,0.00,-,0.00,0.00,-,0.00,None,-
2018,2,Kab. Aceh Besar,1,Prov. Aceh,se-Kab. Aceh Besar,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 995538030000, 'realisasi': 1342181292941, 'persentase': '134,82 %'}}",995538030000.00,948010592141.00,95.23%,0.00,394170700800.00,-,10933279000.00,7230054729.00,66.13%,93503000.00,66870056.00,71.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713344629000.00,713344629000.00,100.00%,713344629000.00,713344629000.00,100.00%,91670124000.00,77823415943.00,84.90%,62082564000.00,54696880173.00,88.10%,,,,,,,,,,,,,149830862000.00,120567738471.00,80.47%,102245233000.00,80799628031.00,79.03%,4827558000.00,4827558000.00,100.00%,1263000000.00,934050937.00,73.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000000000.00,18000000000.00,100.00%,18000000000.00,18000000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,394170700800.00,-,0.00,394170700800.00,-,,394170700800.00,-
2018,10,Kab. Pidie,1,Prov. Aceh,se-Kab. Pidie,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1123616682000, 'realisasi': 1603501542256, 'persentase': '142,71 %'}}",1123616682000.00,1104658529256.00,98.31%,0.00,498843013000.00,-,8359607000.00,6124516020.00,73.26%,77482000.00,56950282.00,73.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794948892000.00,794948892000.00,100.00%,794948892000.00,794948892000.00,100.00%,154264667000.00,150162650936.00,97.34%,91833232000.00,88862677936.00,96.77%,,,,,,,,,,,,,155438774000.00,143433175452.00,92.28%,111222499000.00,106092379420.00,95.39%,4742399000.00,1422720000.00,30.00%,2208000000.00,1214400000.00,55.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,498843013000.00,-,0.00,498843013000.00,-,,498843013000.00,-
2018,8,Kab. Aceh Utara,1,Prov. Aceh,se-Kab. Aceh Utara,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1371300473354, 'realisasi': 1915934036915, 'persentase': '139,72 %'}}",1371300473354.00,1353699453915.00,98.72%,0.00,562234583000.00,-,8799981000.00,6235168802.00,70.85%,58508000.00,79456167.00,135.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847191268000.00,847191268000.00,100.00%,847191268000.00,847191268000.00,100.00%,155386586000.00,151628217087.00,97.58%,132924521000.00,129662242087.00,97.55%,,,,,,,,,,,,,221985939354.00,217338081569.00,97.91%,156412015354.00,156412015354.00,100.00%,12646116000.00,12646116000.00,100.00%,2571000000.00,1414050000.00,55.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,562234583000.00,-,0.00,562234583000.00,-,,562234583000.00,-
2018,7,Kab. Aceh Timur,1,Prov. Aceh,se-Kab. Aceh Timur,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1072261057000, 'realisasi': 1392654654010, 'persentase': '129,88 %'}}",1072261057000.00,1047535229010.00,97.69%,0.00,345119425000.00,-,7144274000.00,4315293234.00,60.40%,274390000.00,109756000.00,40.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786034858000.00,786034858000.00,100.00%,786034858000.00,786034858000.00,100.00%,64381498000.00,61193145508.00,95.05%,57260403000.00,54225039508.00,94.70%,,,,,,,,,,,,,134758011000.00,131419113679.00,97.52%,82969178000.00,82121959900.00,98.98%,12453361000.00,12182776600.00,97.83%,2919000000.00,1611250000.00,55.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19750000000.00,19750000000.00,100.00%,19750000000.00,19750000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,345119425000.00,-,0.00,345119425000.00,-,,345119425000.00,-
2018,3,Kab. Aceh Selatan,1,Prov. Aceh,se-Kab. Aceh Selatan,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1019060352000, 'realisasi': 1188559346211, 'persentase': '116,63 %'}}",1019060352000.00,1007572470216.00,98.87%,0.00,180986875995.00,-,7135716000.00,5468385896.00,76.63%,59335000.00,57633595.00,97.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641605359000.00,641605359000.00,100.00%,641605359000.00,641605359000.00,100.00%,195349070000.00,190678574539.00,97.61%,138136553000.00,135449861539.00,98.06%,,,,,,,,,,,,,128860667000.00,124606805210.00,96.70%,79762670000.00,77122196635.00,96.69%,18432050000.00,17736342400.00,96.23%,1938000000.00,1139987500.00,58.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35250000000.00,35250000000.00,100.00%,35250000000.00,35250000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,180986875995.00,-,0.00,180986875995.00,-,,180986875995.00,-
2018,1,Kab. Aceh Barat,1,Prov. Aceh,se-Kab. Aceh Barat,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 817310108000, 'realisasi': 1037939182389, 'persentase': '126,99 %'}}",817310108000.00,817747162389.00,100.05%,0.00,220192020000.00,-,7801106000.00,6078911487.00,77.92%,122739000.00,152700535.00,124.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570763544000.00,570763544000.00,100.00%,570763544000.00,570763544000.00,100.00%,105640474000.00,99546660929.00,94.23%,29344110000.00,26928024629.00,91.77%,,,,,,,,,,,,,83685072000.00,82051602982.00,98.05%,46497013000.00,44905768801.00,96.58%,12456560000.00,12456560000.00,100.00%,2508000000.00,2508000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35250000000.00,35250000000.00,100.00%,35250000000.00,35250000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,220192020000.00,-,0.00,220192020000.00,-,,220192020000.00,-
